TIMESTAMP,TARGETVAR,U10,V10,U100,V100,v10,v100
20120102 18:00,0.0,-1.72408138393197,1.156517308451,-1.6584021174636498,2.62945109003221,2.0760512766228882,3.1087474355565607
20120102 19:00,0.0,-1.7467820321347702,0.686247044978435,-1.8412707557140904,2.09142322565605,1.876747845218028,2.7864545760987194
20120102 20:00,0.0,-1.20277721270331,0.455340962374101,-2.49452104702802,2.09142322565605,1.2860825849898272,3.255255191667671
20120102 21:00,3.0524622607682996,-1.87893223417252,0.27095442022119,-3.8030937955283903,1.52502175251178,1.898368414836788,4.09746430896239
20120102 22:00,5.713748598785791,-1.44761991831926,-0.4953492824876989,-2.66133039976639,-0.480938852281745,1.5300242937861277,2.7044374047766047
20120102 23:00,3.3643453785489,-1.28912074961754,0.019325996870313,-1.84178879718223,-0.0596175296309558,1.289265605393055,1.8427534352878747
20120103 0:00,1.06104918944591,-0.8197037742809979,0.4371560511067271,-1.14709518841778,0.468238663677403,0.9289885309247584,1.2389813628354636
20120103 1:00,19.161732433177107,-1.84958006441298,-1.8621437688822904,-2.3502736531029,-2.54177940111013,2.62460012776443,3.4618533718771833
20120103 2:00,39.27262410783929,0.46384668557594,-1.69778576497947,0.7258820703653829,-2.28486990156272,1.7600085941513783,2.397401770072169
20120103 3:00,27.9485009672134,3.4470005965601405,-1.31516033189372,4.58600837799841,-1.76558474290304,3.6893711945632095,4.914139021989874
20120103 4:00,12.9217177639156,5.07984812507468,-1.65308038791791,6.99670616709769,-2.3411713450805496,5.342053139266172,7.3780065367095675
20120103 5:00,11.765811145116901,4.97597840334625,-1.6359871555120102,7.14531726763522,-2.42589681833555,5.238016327157503,7.545895190656745
20120103 6:00,18.7388398935202,4.99613222995027,-1.42429404648519,7.38986717991217,-2.14766929648527,5.1951853470305585,7.6956234538735435
20120103 7:00,20.9096885654055,4.67173313634318,-1.03553258125373,7.240785791081799,-1.5966804123495302,4.78512468218383,7.414739861351357
20120103 8:00,19.039563858426,3.6217962849912,-0.652907148167977,6.80623940849738,-1.16485380672727,3.6801760928119855,6.90519943787504
20120103 9:00,15.083168440320499,2.44434772300991,-0.253626770686738,5.994992103347889,-0.46518538242792,2.457470717992936,6.013013201318301
20120103 10:00,13.2882246456483,1.98003456394026,0.487079966901949,5.00174322886922,1.15990385619862,2.039064434625669,5.134472931388724
20120103 11:00,19.218118301552103,2.04979780987727,0.485326814860319,3.5457306742357098,0.689267517666009,2.1064693633186584,3.612104057903853
20120103 12:00,24.039093527227802,2.33427682386485,0.176333767523026,4.72286227121493,0.5159902594606229,2.340927570003275,4.7509655840390685
20120103 13:00,34.1979127901523,2.93734132763144,0.9762093865167272,7.0376212485748,2.63850001848748,3.0953123980197854,7.515969344399294
20120103 14:00,54.534346991285894,4.0802958402327585,2.0842014768269,7.4735784960377405,3.9050091896606,4.5817802151378,8.432287489630049
20120103 15:00,75.9890956188456,4.64886629461938,2.37478642772708,7.61184325413278,3.97770911187296,5.220303478013982,8.588499723709832
20120103 16:00,82.83056063810291,3.88185816290083,2.24505317664646,6.215087024397151,3.73774470697654,4.4843156181127775,7.252450773039482
20120103 17:00,71.45005015594641,3.74116895026119,2.8327973986029304,5.7734863174201205,4.49918073435857,4.692663019643532,7.319547222189407
20120103 18:00,75.31247003871361,3.7760505732297,3.77336346893744,5.76831314619888,5.805046254398531,5.33824220135242,8.183642133446282
20120103 19:00,69.69269665958988,3.15283224285909,4.72926961963621,4.812687335147428,7.26560409012342,5.6838668428127255,8.714984921404431
20120103 20:00,72.31463048964358,2.05909957600221,4.4965386861098215,3.08861045359496,6.8441631876743605,4.94557895696497,7.508800455037603
20120103 21:00,59.59966031349251,1.74477739569713,5.191225182605719,2.51438844803697,7.60669244696936,5.4765926502758475,8.011486706623339
20120103 22:00,40.9078083980923,1.32115946342407,5.47479752533938,1.83435157658993,7.8083937349119115,5.631950840628598,8.020963684367954
20120103 23:00,27.892114888387603,1.13977502398785,5.48443986156834,1.54888658283588,7.66135404261775,5.601621881247097,7.816354355633089
20120104 0:00,28.239826515737203,1.00373669441068,5.23023281553199,1.35230607642864,7.20055679130185,5.325675793396943,7.326441825955423
20120104 1:00,31.886100078681697,1.4005250180164,5.498354513034362,1.86554573110249,7.507147578192768,5.673920397493707,7.735471907750702
20120104 2:00,27.008739405532697,0.992355582271428,5.59664363675393,1.3089089587674398,7.6080966668918215,5.683941378874655,7.719869011525525
20120104 3:00,24.565360123830498,0.5552891953232729,5.28425939206105,0.722895541486591,7.153217640705731,5.313355193569143,7.189652326726575
20120104 4:00,22.95836771551111,0.5247868579421351,5.01031495317929,0.6722461536490071,6.726312458376008,5.037723412050405,6.759822052302869
20120104 5:00,30.4012771921421,0.525990897575601,5.0015565164122,0.679337067946269,6.71232553644783,5.029138495925294,6.746614925956237
20120104 6:00,42.2610647144003,0.2623062178465489,4.89353579628475,0.344544614339838,6.60043016102237,4.900560900697101,6.609416714189263
20120104 7:00,46.123483755364504,0.025913103142726,4.705229405792322,0.0274794464765611,6.391842586180348,4.705300760849114,6.3919016549449
20120104 8:00,40.4097346304517,-0.17676690182404894,4.51643643547949,-0.2688194723733061,6.237986444970349,4.5198943143957635,6.24377600465943
20120104 9:00,31.632364933699,-0.6611921810218659,4.253196752646391,-1.01184599195066,6.286636608198808,4.304283647364128,6.367545222059444
20120104 10:00,29.809227678712396,-1.02400945723962,3.1671505935272206,-2.03192466299961,5.99656000994913,3.328579013722824,6.331465058659582
20120104 11:00,7.6496567487192095,-1.28448336461276,2.82508497979031,-2.64326277419925,5.5319509511173495,3.1033856764836263,6.131012919496717
20120104 12:00,7.58387351621609,-1.3338489895848702,2.5073483570731003,-2.8620681296576103,5.11416767439296,2.840061427281768,5.860558418837553
20120104 13:00,3.1951884047762595,-1.35271227717583,2.07234599764096,-3.11936701987254,4.51941942892505,2.4747622994462968,5.491411710955
20120104 14:00,0.714218403856961,-1.26722546319975,1.5862527570674598,-3.2520684160070097,3.80061326722457,2.03028524692614,5.002060594334475
20120104 15:00,0.0,-1.2335123534627,1.3736173755553305,-3.349821734533549,3.40897945323548,1.8461791409753827,4.7793772152588065
20120104 16:00,0.0,-1.22508407602844,1.287979327166,-3.39388670195225,3.22410883296734,1.7775606151536547,4.681169160851415
20120104 17:00,0.928895251073337,-1.11471377629406,1.32593255315672,-3.08087348511598,3.13228164987362,1.7322482323790842,4.393514511803243
20120104 18:00,1.3896719835671998,-1.24635544288634,1.38578187106517,-3.0747955585754703,3.06477954839413,1.8638114937367691,4.341340968789524
20120104 19:00,0.0,-1.42575734827277,1.46655412125056,-2.98058769719756,2.79355488839548,2.0453764951007924,4.085076735529424
20120104 20:00,0.0,-0.8610627601772199,1.01841410666778,-2.6295874394831,2.733958438440609,1.333640269946864,3.7933176567495512
20120104 21:00,0.0,-1.27685778026748,1.72395484623893,-1.88200247500036,2.41286736113279,2.145317249942369,3.0600428458319664
20120104 22:00,0.0,-1.08983029053576,2.15993036531186,-1.47630087842131,2.844029432745,2.4193034628102126,3.204366973045905
20120104 23:00,1.9450123561180201,-0.62988715055175,2.46696223198041,-0.833560146762369,3.2192438166444903,2.5461069255724453,3.3254102407483934
20120105 0:00,5.826519914634219,-0.24860793328752,2.5092946763546697,-0.327066268386528,3.2520826768237,2.52157999620781,3.2684880420177596
20120105 1:00,7.301945437045811,0.973580215890912,3.12149236492309,1.27649839783774,4.071186854831209,3.2697970917240933,4.266615821307649
20120105 2:00,9.48219157828467,0.995973743272647,3.51662947883331,1.28535522933722,4.61288543470252,3.654948233380052,4.788616720857411
20120105 3:00,18.814020805827496,1.15879334861068,3.76909105806082,1.5144519374569698,4.96604328908759,3.943202940344104,5.19183499544805
20120105 4:00,27.8075362962759,1.18631872601739,4.10030212071709,1.5770402133865902,5.4405279547372185,4.268469233912386,5.664485877898857
20120105 5:00,21.9246307237175,1.06082166631559,4.6987981947757,1.4058081377300802,6.3029166507678696,4.817057928129156,6.457790243313496
20120105 6:00,21.182219385673,1.07761681185189,5.21808155315009,1.43769273112819,7.122015029164232,5.328192290872307,7.265676738252262
20120105 7:00,22.526077811725997,0.8793407881594449,5.33203668799406,1.19914873607566,7.35783333838265,5.404059165464005,7.4549090622654175
20120105 8:00,20.129686402918495,0.4673931906996149,5.0156490575126105,0.637035163575653,7.04340892609142,5.0373794638521625,7.072158305621853
20120105 9:00,18.062211998429607,0.117027793539556,3.96225890858902,0.20541224183457504,6.15994468068618,3.9639867763596017,6.163368612877983
20120105 10:00,13.034488974538698,-0.0443922163371155,2.35576944664222,-0.0738731781155337,5.69115610946211,2.3561876738927894,5.691635538991653
20120105 11:00,8.251104152403919,-0.35510240875868604,2.60081930978232,-0.865673914168593,6.20893109274604,2.6249492952898734,6.268988486202579
20120105 12:00,0.8645802284717908,-0.6406198828758051,2.12924887372066,-1.70766336205201,5.3266060662259,2.223532010243277,5.593643387171668
20120105 13:00,3.03542879513174,-0.746522606118591,1.81980972707116,-2.0235570188666103,4.7569966236693295,1.9669782520884416,5.169506735289715
20120105 14:00,1.56940116297524,-0.8594233066681708,1.69149439230782,-2.3465361408808,4.47390073071871,1.8973037973011213,5.0519322648651155
20120105 15:00,1.4754253119608,-1.00264857554718,1.53677481898307,-2.6500302335961403,4.05466818099707,1.834933516590516,4.843861506790187
20120105 16:00,0.582651833625333,-1.16313552178295,1.45848856780977,-2.8679082884832203,3.53803241659826,1.8654954152892171,4.554401314338787
20120105 17:00,1.27807529877527,-1.1766649445760802,1.3755699940818402,-3.03028353264026,3.4195536525464902,1.8101749087899055,4.569022375829952
20120105 18:00,1.18409913208465,-1.4108639184433898,1.21992395624616,-3.64730946043702,3.25379730476253,1.8651411355146077,4.887746229160562
20120105 19:00,1.6351847111545301,-1.57508311924278,0.9345728868807528,-4.11731198534249,2.62551808962262,1.83147845016429,4.883196005034053
20120105 20:00,4.3698901727328,-1.78595550208745,0.8057943198619499,-4.59617134174743,2.16869131669225,1.9593217044064557,5.0821268214987265
20120105 21:00,3.3361526548121896,-2.7820009387541904,1.1675787113788,-4.08719875824427,1.6811056338638202,3.0170795929995244,4.419424152715168
20120105 22:00,2.82868152304348,-3.14309656778467,1.19074032415197,-4.30743863486455,1.5614876509269398,3.361088894090918,4.581732344552781
20120105 23:00,7.73423534083091,-3.09644338573939,0.9785799511497688,-4.158053410240069,1.2436455819803702,3.2473959354968565,4.34005328262089
20120106 0:00,8.335682744515621,-2.81372510254499,0.40834104467442,-3.7222973004659,0.4610022079076371,2.8432009006501127,3.750735958282247
20120106 1:00,6.8320644983673295,-2.5889419286994304,0.099536236520016,-3.3953139916599704,0.0066681731006077395,2.5908546413410565,3.3953205395800943
20120106 2:00,0.9394677723849132,-2.34208166388079,-0.0711690915428917,-3.04154010096476,-0.24661231197031,2.343162725863838,3.0515215578776536
20120106 3:00,0.0,-1.93610062595617,-0.294436229659068,-2.4828849831365,-0.548761031807852,1.9583611329792368,2.5428048508518217
20120106 4:00,21.60511192533,-1.10034478964247,-0.3257804283146861,-1.35757638125556,-0.607760485977313,1.147558949930779,1.487409304548792
20120106 5:00,35.73912112416539,-0.8034184871798911,-0.240427764283232,-0.95950384685591,-0.483206082730674,0.8386219502139556,1.0743071025173447
20120106 6:00,49.177707594428604,-0.827212247644337,-0.323369336110408,-0.9988804190376372,-0.596437358409437,0.8881710590811221,1.1634000232264192
20120106 7:00,33.746828473787104,-0.27301591015992804,-0.365322340464851,-0.296254709169935,-0.607164531894793,0.4560680866309004,0.6755853917132799
20120106 8:00,18.8892018233604,-0.340431564809194,-0.439101761915769,-0.4094623541924021,-0.735890613719072,0.5556113818452328,0.8421368148113563
20120106 9:00,27.47862002853491,-0.733524315815578,-0.6527245312148321,-0.55712449987388,-1.23768395120075,0.9818896249285528,1.35729483584799
20120106 10:00,41.52805074048401,-1.02103225476098,-1.0553769293293198,-0.928740899838934,-1.65365990079957,1.4684438457846711,1.8966155979918748
20120106 11:00,28.9916357440367,-1.27731088309679,-0.968095391534441,-1.62582927924358,-2.25736138639214,1.6027263581746336,2.7819060505380016
20120106 12:00,25.232590444342105,-1.3070530836773502,-0.7993189372349558,-1.61167832361577,-2.56070201439472,1.5320895949561466,3.0256737803897686
20120106 13:00,27.610186598766603,-1.43841446957482,-1.03560597325423,-1.62213772560154,-3.54521815871744,1.7724322040975364,3.898705245811693
20120106 14:00,20.317638946750396,-1.3734773316406,-1.67309875206543,-1.51569792892281,-5.05774962015271,2.1646476421564507,5.279978355248796
20120106 15:00,13.974250010092499,-0.7994528604358159,-2.272496274049029,-0.956427552154212,-6.31759655059958,2.4090172667761705,6.389583698385006
20120106 16:00,16.1450988924286,-0.4177612863186471,-2.58883157125035,-0.451915221075827,-7.22821438868985,2.62232213822962,7.242327707022308
20120106 17:00,23.3436700620778,-0.4316409799229071,-2.79763215614086,-0.444532113791753,-7.7353713129142,2.8307348191983936,7.748133849440657
20120106 18:00,30.777181438002895,-0.419744099690684,-3.07201444898774,-0.50851904358706,-8.12691314512972,3.100557673066991,8.14280718709297
20120106 19:00,33.4930919608742,-0.549618375559123,-3.2755106310288298,-0.8426046481914058,-8.36887050263276,3.321302493410549,8.411181610391639
20120106 20:00,43.0692596006241,-0.620503953609455,-3.45200258038201,-1.00626352632171,-8.46958674257861,3.507327611074993,8.529153877992163
20120106 21:00,23.456441904053197,-0.865381405056055,-4.0398268597850695,-1.40679709648272,-8.1173778798094,4.131475043281478,8.238379799104383
20120106 22:00,17.8366693667327,-0.7538481528789599,-4.54470956736096,-1.06409786671362,-7.56492844531354,4.606807146957778,7.639400935456813
20120106 23:00,9.96146956541508,-0.617529733551399,-4.59437806676909,-0.903515283285016,-7.4350104553242184,4.6356933453615055,7.489707626997869
20120107 0:00,6.17423164720919,-0.430153869893879,-5.3133657620849,-0.338092317113021,-7.91832921624778,5.330749297564156,7.925543766314968
20120107 1:00,11.371111434421998,-1.8683535611797,-4.65967799274269,-2.5471397224281804,-6.990839065171762,5.02029322108016,7.440413402540418
20120107 2:00,8.63640597284372,-1.43690255072706,-5.42271153855141,-1.95912679701026,-8.38912323425544,5.60985644830815,8.614845700666269
20120107 3:00,3.2327789135426603,-2.19194181901919,-4.53552645381657,-3.6228750438526296,-8.85559720441354,5.037420882875986,9.568010526237265
20120107 4:00,1.09893348750818,-1.3094717766221298,-4.10054295976885,-2.48386117410909,-7.763934340104519,4.304552113597859,8.151579158034398
20120107 5:00,0.985281119448336,-0.637477282465797,-3.3909761351034904,-0.18911834638678604,-6.90550846087455,3.4503762743360875,6.9080976290256695
20120107 6:00,0.0,1.90493370501345,-3.44308353282796,4.48453971767095,-7.0386242035782,3.9349201560549285,8.345856885818561
20120107 7:00,1.08806749257692,3.47896626305861,-5.33571483974187,5.722053214514951,-8.28729537979409,6.369698510176255,10.070807202091467
20120107 8:00,6.57832914293376,0.915078178820102,-4.61935139798202,2.01787026810056,-7.67348389954947,4.7091162027912565,7.934365480334842
20120107 9:00,2.83807909762239,0.581944544643171,-4.31123808969821,1.37553330591815,-7.170602204891219,4.350337150049938,7.301344249963901
20120107 10:00,1.80404810608209,0.97425951211228,-4.2568651529422485,2.02861568196607,-7.4442290093376196,4.3669305613067975,7.715687080784344
20120107 11:00,0.986749224124514,1.7565031029661298,-3.58626559961867,3.52640698133008,-6.32241599817692,3.993319934808367,7.239370846418699
20120107 12:00,6.32459357704941,2.5110651024413904,-3.09373741417088,4.74481752019096,-5.46114576547038,3.984552564158203,7.234459646139865
20120107 13:00,7.71544019167311,2.55449656477678,-2.6922838977893297,4.83197476598895,-4.83083703506163,3.7113131484357487,6.832639797214326
20120107 14:00,11.3147257764978,2.5645192099311,-1.91973508804831,4.75377203174555,-3.66010114410386,3.2034577547377587,5.999557393247987
20120107 15:00,22.4039089212987,3.3467628007849504,-1.3524441145610702,5.958452319556072,-2.53316829668532,3.6096989248036735,6.474573010149374
20120107 16:00,25.2701808478831,3.4894661770298,-1.7375857499158305,6.13455771346295,-2.8966766709914498,3.8981506434392097,6.784064716383082
20120107 17:00,21.614509289458102,3.42933030610388,-1.28493105142241,6.14530312732846,-2.03597530898022,3.6621515745900015,6.473789152075472
20120107 18:00,26.482473545507702,3.44555744587754,-1.02801892525047,6.295141954008559,-1.6172864772285602,3.595648623477451,6.499571352831283
20120107 19:00,26.651629887928003,3.64219219842897,-1.28175929677831,6.23007250337855,-1.98762129987847,3.8611489099974485,6.539452716327572
20120107 20:00,28.596935928116487,3.83309972517792,-1.72716427037094,6.470650380478469,-2.59574407316994,4.204253788724585,6.971886662861282
20120107 21:00,32.4405595042466,3.94287155305857,-2.08647876076661,6.59481960736876,-3.10374560408602,4.460900100097363,7.288681803221947
20120107 22:00,59.80640874306,4.528957660177871,-2.49472889424265,6.73212211787243,-3.5343807204392896,5.17060245459395,7.603506775624004
20120107 23:00,67.6158243648461,5.2830423908362585,-2.4235909686536004,7.51773126492825,-3.35006661515731,5.812428931755828,8.230384541300076
20120108 0:00,56.1695321233421,6.82652974460158,-2.35290615087084,9.68412609370147,-3.3330004942978704,7.220642333527949,10.241640029492325
20120108 1:00,71.9857130644233,8.841496420061599,-3.0759460076730902,12.707148092545,-4.3929060122383,9.361276771257332,13.445045030725238
20120108 2:00,87.19105007949491,7.60446774098233,-1.78294331025526,11.029032773254,-2.51778029159994,7.810686043570365,11.312770726496662
20120108 3:00,93.51564355131892,6.77670148507764,-0.324452218256594,9.771387232779187,-0.340156155387265,6.784464036295359,9.777306104595883
20120108 4:00,96.67324197345579,6.69528906756442,-0.898178550071519,9.4987808672295,-1.1832641891566298,6.755266123999572,9.572196827530538
20120108 5:00,98.45878840399969,7.200046056146389,-1.3602500614463502,10.2391733038408,-1.92736169734646,7.32741041844211,10.418991940609436
20120108 6:00,97.38746069298892,7.642313513447942,-0.476482219302252,10.99354555407,-0.745309655764909,7.657152939777304,11.018780800632555
20120108 7:00,96.47589301252421,7.6665172051410595,-0.166939167992897,11.3946586678768,-0.26240555861314496,7.668334548161943,11.397679712757812
20120108 8:00,94.3332364330232,6.708931148336902,-0.7272071062726321,10.067651744451501,-1.05691946939869,6.748228458531803,10.122978337048409
20120108 9:00,71.7319782351167,6.03298804941632,-0.6918165158652819,9.58588585977201,-1.07271255936843,6.07252458998925,9.645720292005349
20120108 10:00,67.6064276320703,5.2083022633634695,-0.379282710436996,8.78419731729749,-0.604386699111815,5.2220942007008535,8.804964837594738
20120108 11:00,80.4623591119463,4.7488721883158895,-0.483959104599579,8.560520299410571,-0.764747304958439,4.7734687048188515,8.594611465160112
20120108 12:00,68.73414047487829,4.38405654443232,-0.7152440897969079,7.990574051910241,-1.1115878577554898,4.4420182229217895,8.0675213817238
20120108 13:00,71.28089402397691,4.64853688456987,-0.9440367798951272,8.119618485306539,-1.50520025392448,4.743427095360622,8.257955688385957
20120108 14:00,83.0561007443902,3.9316675433318298,-1.19326628980604,7.41901474899246,-1.9474067730772904,4.1087582199098085,7.670343733210068
20120108 15:00,89.68141870724709,3.92594667074982,-1.4474803899151698,7.3061008697707,-2.3428414488581697,4.184286885570893,7.672549509371184
20120108 16:00,91.24142271654492,4.0038385512894905,-1.45445881619268,7.62279741673079,-2.40540638219984,4.259832578023759,7.9933109735606624
20120108 17:00,81.77802649786891,4.13013781521541,-1.6079841942978002,7.63408880465296,-2.5894566230010803,4.432115921519187,8.061302467947213
20120108 18:00,86.51442197395349,4.04344459224187,-1.40112370107174,7.7771130516671905,-2.30153644432191,4.2793214177291,8.110521402656802
20120108 19:00,69.2604048617478,4.10197351942705,-1.15289110920047,7.60505380713879,-1.7396668973214298,4.260908901132976,7.801492442033907
20120108 20:00,65.2664206184822,3.89910257632654,-1.00435032129357,7.229211894872072,-1.41044171410602,4.026378083165906,7.365517663399509
20120108 21:00,72.35222068273379,5.59556133045339,-0.293547759027641,8.19381903450942,-0.601349566425326,5.603255918632975,8.215856113110114
20120108 22:00,75.62258915801439,6.2252973815962,0.598693886453432,9.10089386425758,0.714336313361744,6.254019656108,9.128885227510995
20120108 23:00,85.39610870500691,6.219576509014192,0.868360216177041,9.05734136798633,1.35760101636013,6.279902978272848,9.15852134221778
20120109 0:00,50.4557831036546,6.38812221662264,0.35544588478038,9.095517012866061,0.745315066763932,6.398003378517009,9.12600264519364
20120109 1:00,72.55896890185072,6.47484617397866,-0.0242369026339038,9.11096869750092,0.012476433060726004,6.4748915360904205,9.110977240023352
20120109 2:00,78.32910242198291,6.63707888833447,-0.3686895984020229,9.40475298184593,-0.40145787400652,6.647311350459295,9.413317538155276
20120109 3:00,74.68282970084151,6.434911967368,-0.606890745260321,9.15793421234519,-0.7779265941567309,6.4634672122985615,9.190915559591373
20120109 4:00,77.67126862379621,6.55097075533023,-0.8495396313753081,9.27734653200243,-1.20394657442302,6.605825869826513,9.35514008601274
20120109 5:00,67.5594392330488,7.325943952368361,-0.269850948253352,10.3425643793214,-0.42985920602427297,7.3309122438831436,10.351493461207019
20120109 6:00,82.38887084478009,7.02477347751296,0.008379851915157721,9.9553486984245,-0.000817807458222075,7.024778475673639,9.955348732014935
20120109 7:00,85.189361012017,7.406644328227401,0.6849304121828119,10.667325918138198,1.02465156348063,7.438246424688822,10.716424453628472
20120109 8:00,75.24668522782969,6.89207543679629,0.526788571944938,10.24013958631,0.946698971346803,6.912178384997205,10.283807548250904
20120109 9:00,67.1741361499042,6.5339155212569295,0.8015600193582441,10.4539825687924,1.36848896599343,6.582898336109697,10.543173791542143
20120109 10:00,72.31463059486899,5.409518016375519,0.4852763388824961,8.84816166762767,0.9328004471679028,5.43124095346271,8.897195151884233
20120109 11:00,81.80621911638019,4.77140267324268,-0.41909730997784495,7.938329725804089,-0.5337959955360491,4.789773066175271,7.956256468995651
20120109 12:00,61.73291805570981,4.7223168776170805,-0.44183019951204,7.60657332307436,-0.651631309226725,4.742941135817309,7.634433907138829
20120109 13:00,61.1126764498958,4.973985575528009,0.42547895554255,7.84789612807204,0.875997783132397,4.992150322974087,7.896635090534513
20120109 14:00,46.7343283127265,5.00060837993512,0.92313155904111,7.875375950587308,1.50989134242224,5.085101379989884,8.018810275159938
20120109 15:00,54.91025071101981,4.7805542622576205,1.13662304336224,7.62456011599344,1.87064868741369,4.9138183724158475,7.850684267891588
